Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1777546035,100,,Aggregated,57.400000,0.000000,1400,1600,1800,1800,2000,2100,2300,2400,2500,2500,2500,2476,0,1400.0,1308.669092182979,32.07370899326634,2507.0574169949396,3423.901857835218
1777546036,100,,Aggregated,57.900000,0.000000,1400,1600,1800,1800,2000,2100,2300,2400,2500,2500,2500,2547,0,1400.0,1315.2363945976192,32.07370899326634,2507.0574169949396,3419.662347860228
1777546037,100,,Aggregated,57.900000,0.000000,1400,1600,1800,1800,2000,2100,2300,2400,2500,2500,2500,2592,0,1400.0,1320.567554654779,32.07370899326634,2507.0574169949396,3418.283564814815
1777546038,100,,Aggregated,60.700000,0.000000,1400,1700,1800,1800,2000,2100,2300,2300,2500,2500,2500,2632,0,1400.0,1325.7826278488626,32.07370899326634,2507.0574169949396,3420.113981762918
1777546039,100,,Aggregated,58.000000,0.000000,1400,1700,1800,1800,2000,2100,2200,2300,2500,2500,2500,2705,0,1400.0,1330.7523000448225,32.07370899326634,2507.0574169949396,3411.5863216266175
1777546040,100,,Aggregated,57.700000,0.000000,1400,1700,1800,1800,2000,2100,2200,2300,2500,2500,2500,2787,0,1400.0,1332.4080960689842,32.07370899326634,2507.0574169949396,3425.388231072838
1777546041,100,,Aggregated,59.700000,0.000000,1400,1700,1800,1800,2000,2100,2200,2300,2500,2500,2500,2826,0,1400.0,1334.5729353879394,32.07370899326634,2507.0574169949396,3416.6337579617834
1777546042,100,,Aggregated,59.700000,0.000000,1500,1700,1800,1800,2000,2100,2200,2300,2500,2500,2500,2904,0,1500.0,1336.376748762496,32.07370899326634,2507.0574169949396,3406.293044077135
1777546043,100,,Aggregated,64.900000,0.000000,1500,1700,1800,1800,1900,2100,2200,2300,2500,2500,2500,2974,0,1500.0,1336.3078955212814,32.07370899326634,2507.0574169949396,3401.922999327505
1777546044,100,,Aggregated,61.800000,0.000000,1500,1700,1800,1800,2000,2100,2200,2300,2500,2500,2500,3020,0,1500.0,1343.473512840498,32.07370899326634,2507.0574169949396,3412.0076158940396
1777546045,100,,Aggregated,64.200000,0.000000,1500,1700,1800,1800,2000,2100,2200,2300,2500,2500,2500,3058,0,1500.0,1348.8021149670813,32.07370899326634,2507.0574169949396,3401.1108567691304
1777546046,100,,Aggregated,64.200000,0.000000,1500,1700,1800,1800,2000,2100,2200,2300,2500,2500,2500,3134,0,1500.0,1354.776529617506,32.07370899326634,2507.0574169949396,3398.9757498404597
1777546047,100,,Aggregated,57.500000,0.000000,1500,1700,1800,1800,2000,2100,2200,2300,2500,2500,2500,3199,0,1500.0,1355.9547992954788,32.07370899326634,2507.0574169949396,3387.890903407315
1777546048,100,,Aggregated,57.500000,0.000000,1500,1700,1800,1800,2000,2100,2200,2300,2500,2500,2500,3249,0,1500.0,1360.0351874005094,32.07370899326634,2507.0574169949396,3391.6989843028623
1777546049,100,,Aggregated,61.600000,0.000000,1500,1700,1800,1800,2000,2100,2200,2300,2500,2500,2500,3320,0,1500.0,1362.2639464440879,32.07370899326634,2507.0574169949396,3393.145481927711
1777546050,100,,Aggregated,57.300000,0.000000,1500,1700,1800,1800,2000,2100,2200,2300,2500,2500,2500,3364,0,1500.0,1362.2160398538244,32.07370899326634,2507.0574169949396,3391.211950059453
1777546051,100,,Aggregated,61.700000,0.000000,1500,1700,1800,1800,2000,2100,2200,2300,2500,2500,2500,3433,0,1500.0,1367.4723343970854,32.07370899326634,2507.0574169949396,3391.0110690358288
