Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1777395653,100,,Aggregated,33.600000,0.000000,630,2300,4300,29000,78000,80000,80000,80000,80000,80000,80000,589,0,630.0,14322.839666156175,6.117375000030734,79991.11170800007,23606.336162988115
1777395654,100,,Aggregated,44.000000,0.000000,630,1300,2300,4300,55000,79000,80000,80000,80000,80000,80000,723,0,630.0,11778.128116407997,5.645375000312924,79991.11170800007,19247.955739972338
1777395655,100,,Aggregated,48.300000,0.000000,510,1100,2300,3300,55000,79000,80000,80000,80000,80000,80000,813,0,510.0,10492.967535202932,5.645375000312924,79991.11170800007,17127.038130381305
1777395656,100,,Aggregated,59.100000,0.000000,400,840,1700,2300,54000,79000,80000,80000,80000,80000,80000,922,0,400.0,9282.60283395334,5.645375000312924,79991.11170800007,15112.983731019523
1777395657,100,,Aggregated,70.200000,0.000000,410,710,1600,2300,54000,78000,80000,80000,80000,80000,80000,956,0,410.0,8967.638706223828,5.645375000312924,79991.11170800007,14578.639121338912
1777395658,100,,Aggregated,80.300000,0.000000,420,1000,1500,2300,29000,78000,80000,80000,80000,80000,80000,1012,0,420.0,8537.743239608679,5.645375000312924,79991.11170800007,13776.611660079052
1777395659,100,,Aggregated,78.100000,0.000000,410,940,1300,1700,29000,78000,80000,80000,80000,80000,80000,1166,0,410.0,7473.213500555742,5.645375000312924,79991.11170800007,11968.98885077187
1777395660,100,,Aggregated,82.000000,0.000000,360,670,1300,1500,27000,77000,80000,80000,80000,80000,80000,1260,0,360.0,6930.350601275392,5.645375000312924,79991.11170800007,11082.637301587301
1777395661,100,,Aggregated,82.000000,0.000000,360,660,1200,1500,25000,77000,80000,80000,80000,80000,80000,1279,0,360.0,6833.241053869424,5.645375000312924,79991.11170800007,10919.157154026583
1777395662,100,,Aggregated,90.100000,0.000000,360,680,1300,1500,25000,77000,80000,80000,80000,80000,80000,1293,0,360.0,6775.8804063727675,5.645375000312924,79991.11170800007,10801.750966744006
